id_codedep_codecommune,Code_postal,Id_bien,Surface_carrez,Type_local,Total_piece
78311,78800,32711,108.7,Appartement,5
78311,78800,32712,87.5,Appartement,4
78321,78760,32713,57.57,Appartement,2
78335,78520,32714,74.21,Appartement,3
78356,78114,32715,68.08,Appartement,3
78358,78600,32716,62.65,Appartement,3
78358,78600,32717,100.16,Appartement,5
78361,78200,32718,77.94,Appartement,4
78361,78200,32719,84.47,Appartement,4
78362,78711,32720,59.01,Appartement,3
78372,78160,32721,100.37,Appartement,5
78486,78610,32722,41,Appartement,2
78498,78300,32723,72.57,Appartement,4
78551,78100,32724,48.16,Appartement,2
78551,78100,32725,47.09,Appartement,3
78586,78500,32726,38.03,Appartement,2
78586,78500,32727,87.96,Appartement,4
78586,78500,32728,24.14,Appartement,1
78621,78190,32729,77.71,Appartement,4
78621,78190,32730,30.11,Appartement,3
78642,78480,32731,97.34,Maison,5
83009,83150,32732,29.20,Appartement,1
83019,83230,32733,19.89,Appartement,1
83019,83230,32734,20.02,Appartement,1
83050,83300,32735,24.68,Appartement,1
83050,83300,32736,37.14,Appartement,2
83069,83400,32737,61.34,Appartement,3
83069,83400,32738,40.51,Appartement,2
83069,83400,32739,58.64,Appartement,3
83069,83400,32740,70.2,Appartement,3
83069,83400,32741,60.1,Appartement,3
83090,83190,32742,25.83,Appartement,1
83112,83270,32743,73.88,Appartement,3
83112,83270,32744,58.49,Appartement,3
83123,83110,32745,65.87,Maison,2
83129,83140,32746,60.7,Appartement,3
83137,83000,32747,48.73,Appartement,3
83137,83000,32748,41.22,Appartement,2
83137,83000,32749,44.92,Appartement,3
84007,84000,32750,19.10,Appartement,1
84007,84000,32751,21.10,Appartement,1
84007,84000,32752,71.09,Appartement,3
84007,84000,32753,30.92,Appartement,1
84031,84200,32754,72.35,Maison,4
84083,84550,32755,54,Appartement,3
85035,85470,32756,25.37,Appartement,2
85194,85100,32757,34.53,Appartement,2
85194,85100,32758,83.15,Appartement,3
85288,85440,32759,20.73,Appartement,2
87085,87100,32760,79.01,Maison,4
88367,88700,32761,139.2,Appartement,6
91086,91070,32762,120.6,Maison,3
91114,91800,32763,57.62,Appartement,3
91132,91730,32764,21.85,Appartement,1
91161,91380,32765,22,Appartement,1
91174,91100,32766,75.62,Appartement,4
91200,91410,32767,71.3,Appartement,4
91207,91520,32768,120.45,Maison,4
91223,91150,32769,74.41,Appartement,4
91223,91150,32770,61.14,Appartement,3
91223,91150,32771,86.79,Maison,4
91228,91000,32772,37.4,Appartement,2
91312,91430,32773,41.44,Appartement,1
91339,91310,32774,88.13,Maison,4
91377,91300,32775,34.15,Appartement,2
91377,91300,32776,53.4,Appartement,2
91570,91240,32777,58.5,Appartement,3
91691,91330,32778,80.71,Appartement,3
92020,92320,32779,84.03,Appartement,4
92024,92110,32780,28.67,Appartement,1
92026,92400,32781,42.74,Appartement,2
92040,92130,32782,29.04,Appartement,1
92051,92200,32783,91.25,Appartement,4
92051,92200,32784,22.58,Appartement,1
92051,92200,32785,40.52,Appartement,1
92062,92800,32786,40.43,Appartement,2
92062,92800,32787,40.7,Appartement,2
92063,92500,32788,43,Appartement,2
92073,92150,32789,35,Appartement,3
93001,93300,32790,53.4,Appartement,3
93001,93300,32791,25.29,Appartement,1
93001,93300,32792,36.3,Appartement,1
93029,93700,32793,40.06,Maison,1
93031,93800,32794,55.09,Appartement,2
93031,93800,32795,37.94,Appartement,2
93032,93220,32796,81.73,Maison,5
93048,93100,32797,106.97,Appartement,4
93048,93100,32798,53.53,Appartement,3
93049,93360,32799,63.43,Appartement,4
93050,93330,32800,60.88,Appartement,3
93062,93340,32801,47.11,Appartement,3
93062,93340,32802,62.99,Appartement,3
93064,93110,32803,97,Appartement,4
93079,93430,32804,85.6,Maison,5
94002,94140,32805,29.13,Appartement,1
94016,94230,32806,60.08,Appartement,4
94018,94220,32807,102.7,Appartement,4
94018,94220,32808,31.76,Appartement,2
94028,94000,32809,48.41,Appartement,3
94028,94000,32810,100.78,Appartement,5
94033,94120,32811,41.85,Appartement,2
94033,94120,32812,79.03,Appartement,3
94037,94250,32813,49.46,Appartement,2
94037,94250,32814,41.13,Appartement,3
94038,94240,32815,78.89,Appartement,3
94041,94200,32816,25,Appartement,3
94041,94200,32817,265.49,Appartement,3
94046,94700,32818,56.47,Appartement,4
94052,94130,32819,37.41,Appartement,1
94058,94170,32820,30.25,Appartement,1
94058,94170,32821,45.64,Appartement,2
94058,94170,32822,16.63,Appartement,1
94067,94160,32823,47.25,Appartement,3
94069,94410,32824,72.35,Appartement,3
94071,94370,32825,70.8,Appartement,3
94073,94320,32826,118.84,Maison,5
94076,94800,32827,29.29,Appartement,1
94079,94350,32828,26.61,Appartement,1
94080,94300,32829,23.62,Appartement,1
94080,94300,32830,49.23,Appartement,2
94080,94300,32831,28.20,Appartement,1
95018,95100,32832,124.24,Appartement,4
95063,95870,32833,30.89,Appartement,1
95252,95130,32834,66.1,Appartement,3
95369,95580,32835,107.75,Maison,4
95394,95540,32836,54.21,Appartement,2
95428,95160,32837,69.63,Appartement,3
95500,95300,32838,20.55,Appartement,1
95500,95300,32839,20.75,Appartement,1
95563,95320,32840,25.80,Appartement,2
95572,95310,32841,48.55,Appartement,2
972222,97231,32842,42.67,Appartement,2
01135,1170,32843,58.13,Appartement,2
04006,4260,32844,27.45,Appartement,1
04070,4000,32845,50.05,Appartement,2
04070,4000,32846,25.40,Maison,4
05119,5600,32847,39.3,Appartement,3
05139,5250,32848,16.99,Appartement,1
06004,6600,32849,54.42,Appartement,2
06004,6160,32850,96.19,Appartement,3
06004,6160,32851,24.01,Appartement,1
06030,6110,32852,15.76,Appartement,1
06088,6100,32853,30.63,Appartement,1
06088,6100,32854,85.71,Appartement,2
06088,6300,32855,27.08,Appartement,1
06088,6000,32856,23.74,Appartement,1
06088,6200,32857,32.03,Appartement,2
06088,6200,32858,29.16,Appartement,1
06155,6220,32859,78.47,Maison,5
06159,6230,32860,83.15,Appartement,3
10123,10500,32861,43.52,Appartement,3
10387,10000,32862,56.41,Appartement,3
10387,10000,32863,52.74,Appartement,3
11145,11560,32864,33.55,Appartement,2
11262,11100,32865,87.94,Appartement,4
14220,14800,32866,26.35,Appartement,1
14220,14800,32867,96.03,Appartement,3
14338,14510,32868,20.20,Appartement,1
14557,14800,32869,46.51,Maison,3
22050,22100,32870,22.39,Appartement,1
22168,22700,32871,16.26,Appartement,1
22187,22190,32872,179.3,Appartement,3
22187,22190,32873,80,Maison,4
22215,22440,32874,40.46,Appartement,2
22225,22970,32875,92,Maison,5
22278,22000,32876,28.36,Appartement,2
22278,22000,32877,54.59,Appartement,2
25056,25000,32878,96.78,Appartement,3
26058,26500,32879,72.98,Appartement,4
26198,26200,32880,72.12,Appartement,4
26362,26000,32881,62.64,Appartement,4
28085,28000,32882,48.81,Appartement,2
29233,29300,32883,51.16,Appartement,3
2A247,20137,32884,36.8,Appartement,3
30082,30870,32885,74.95,Maison,4
30133,30240,32886,28.53,Appartement,2
30133,30240,32887,28.27,Appartement,2
30189,30000,32888,75.1,Appartement,4
30189,30900,32889,110.85,Maison,4
30189,30000,32890,17.88,Appartement,1
30217,30650,32891,81.65,Appartement,4
30221,30150,32892,43.91,Appartement,2
30263,30170,32893,75.65,Appartement,3
31035,31320,32894,43.42,Appartement,2
31184,31130,32895,100.93,Maison,5
31506,31650,32896,66.78,Appartement,3
31555,31200,32897,82.33,Maison,4
31555,31300,32898,49.47,Appartement,2
33039,33130,32899,50.42,Appartement,2
33039,33130,32900,62.06,Appartement,4
33063,33800,32901,34.1,Appartement,2
33063,33000,32902,67.4,Appartement,4
33069,33110,32903,42.1,Maison,4
33119,33150,32904,103.84,Appartement,5
33195,33690,32905,41.58,Appartement,2
33249,33310,32906,40.39,Appartement,2
33273,33127,32907,68.51,Maison,3
33281,33700,32908,58.17,Appartement,2
33281,33700,32909,54.79,Appartement,2
33522,33400,32910,23.80,Appartement,1
33539,33870,32911,218.45,Maison,4
34032,34500,32912,50.09,Appartement,2
34108,34110,32913,60.35,Appartement,3
34150,34340,32914,27.20,Maison,2
34154,34130,32915,38.03,Appartement,1
34209,34420,32916,47.69,Maison,3
34301,34200,32917,51.83,Appartement,2
34333,34110,32918,44.55,Maison,2
35093,35800,32919,94.23,Appartement,4
35093,35800,32920,32.14,Appartement,1
35288,35400,32921,62.05,Appartement,3
37214,37540,32922,27.66,Appartement,1
38150,38420,32923,64.23,Appartement,3
38151,38130,32924,29.46,Appartement,1
38151,38130,32925,20.32,Appartement,1
38185,38100,32926,52.03,Appartement,2
38185,38100,32927,86.75,Appartement,4
38229,38240,32928,62.03,Appartement,4
38563,38500,32929,104.4,Appartement,4
41018,41000,32930,39.04,Appartement,2
42187,42300,32931,48.02,Appartement,2
42187,42300,32932,62.54,Appartement,4
42218,42000,32933,68.22,Appartement,3
42218,42100,32934,31.98,Appartement,1
42218,42100,32935,54.04,Appartement,2
44049,44490,32936,41.41,Appartement,2
44055,44500,32937,35.76,Appartement,2
44055,44500,32938,35.5,Appartement,2
44109,44200,32939,86.14,Appartement,4
44109,44200,32940,51.27,Appartement,2
44109,44100,32941,45.07,Appartement,1
44109,44300,32942,60.08,Appartement,3
44109,44300,32943,32.21,Appartement,2
44143,44400,32944,85.26,Appartement,4
44162,44800,32945,76.69,Appartement,4
44184,44600,32946,123.1,Maison,3
44190,44230,32947,66.77,Maison,4
44215,44120,32948,46.46,Appartement,2
45075,45380,32949,61.58,Appartement,3
45232,45160,32950,23.60,Appartement,1
45234,45000,32951,40.95,Appartement,2
45234,45000,32952,20.15,Appartement,1
47001,47000,32953,62.06,Appartement,3
47157,47200,32954,64.6,Appartement,4
47323,47300,32955,45.45,Appartement,2
49007,49000,32956,83.35,Appartement,4
49328,49400,32957,46.31,Appartement,3
50129,50120,32958,46,Maison,3
50129,50130,32959,25.50,Appartement,1
50129,50100,32960,83.3,Appartement,3
50147,50200,32961,75.25,Appartement,4
50218,50400,32962,165.85,Appartement,6
50412,50580,32963,35,Maison,2
50502,50000,32964,29.70,Appartement,1
51108,51000,32965,38.05,Appartement,1
51250,51170,32966,96.55,Appartement,5
51454,51100,32967,32.77,Appartement,2
51454,51100,32968,126.95,Appartement,6
51454,51100,32969,93.56,Appartement,5
51454,51100,32970,48.49,Appartement,2
51474,51370,32971,43.07,Appartement,3
53130,53000,32972,73.96,Appartement,4
54261,54440,32973,76.17,Appartement,3
54483,54210,32974,57.5,Appartement,2
59014,59410,32975,43.47,Appartement,1
59017,59280,32976,116.59,Appartement,3
59178,59500,32977,18.08,Appartement,1
59279,59250,32978,40.87,Appartement,2
59350,59800,32979,79.4,Appartement,3
59350,59800,32980,107.63,Appartement,6
59350,59800,32981,34,Appartement,1
59350,59000,32982,38.95,Appartement,2
59350,59000,32983,50.79,Appartement,2
59606,59300,32984,18,Appartement,1
59606,59300,32985,45.34,Appartement,2
60057,60000,32986,138,Maison,4
60057,60000,32987,57.38,Appartement,3
60119,60170,32988,62.75,Maison,3
60141,60500,32989,66.01,Appartement,3
60159,60200,32990,46.89,Appartement,3
60176,60800,32991,20.77,Appartement,2
60234,60600,32992,62.7,Appartement,3
60282,60270,32993,99.26,Maison,5
60463,60180,32994,68.42,Appartement,3
60509,60700,32995,59.49,Appartement,2
60537,60170,32996,27.65,Appartement,1
64256,64240,32997,45.57,Appartement,2
64445,64000,32998,30.06,Appartement,1
69027,69530,32999,124.54,Appartement,5
69029,69500,33000,92.6,Appartement,9
69100,69540,33001,85.01,Appartement,4
69143,69250,33002,105.43,Maison,4
69199,69190,33003,35.22,Appartement,2
69204,69230,33004,21.43,Appartement,1
69204,69230,33005,63.57,Appartement,4
69259,69200,33006,28,Appartement,2
69264,69400,33007,43.16,Appartement,2
69298,69780,33008,81.26,Maison,4
69382,69002,33009,63.76,Appartement,3
69383,69003,33010,67.18,Appartement,3
69383,69003,33011,93.2,Appartement,5
69384,69004,33012,36.55,Appartement,4
69388,69008,33013,52.13,Appartement,2
69389,69009,33014,62.03,Appartement,3
70311,70300,33015,68.3,Appartement,4
71076,71100,33016,27,Appartement,1
71076,71100,33017,42.5,Appartement,2
72181,72000,33018,199.37,Appartement,6
72181,72000,33019,40.81,Appartement,2
73015,73550,33020,18.60,Appartement,1
74010,74000,33021,68.07,Appartement,3
74012,74100,33022,67.88,Appartement,3
74042,74130,33023,65.7,Appartement,3
74083,74920,33024,51.43,Appartement,3
74133,74240,33025,61.68,Appartement,3
74236,74170,33026,19.38,Appartement,1
74298,74100,33027,80.34,Appartement,4
75101,75001,33028,25.04,Appartement,2
75102,75002,33029,43.9,Appartement,2
75103,75003,33030,91.05,Appartement,4
75103,75003,33031,62.98,Appartement,3
75103,75003,33032,24.23,Appartement,1
75108,75008,33033,39.82,Appartement,2
75109,75009,33034,18.51,Appartement,1
75109,75009,33035,15.51,Appartement,1
75110,75010,33036,11.54,Appartement,1
75110,75010,33037,74.94,Appartement,3
75110,75010,33038,37.8,Appartement,2
75110,75010,33039,20.01,Appartement,1
75110,75010,33040,56.31,Appartement,3
75111,75011,33041,62.76,Appartement,3
75111,75011,33042,17.12,Appartement,1
75111,75011,33043,21.04,Appartement,2
75111,75011,33044,20.41,Appartement,1
75112,75012,33045,34.8,Appartement,2
75112,75012,33046,17.56,Appartement,1
75112,75012,33047,53.62,Appartement,3
75112,75012,33048,34.02,Appartement,2
75112,75012,33049,81.5,Appartement,4
75116,75016,33050,64.34,Appartement,3
75116,75016,33051,194,Appartement,5
75116,75016,33052,67.35,Appartement,3
75116,75016,33053,28.10,Appartement,1
75116,75016,33054,23.02,Appartement,2
75117,75017,33055,41.03,Appartement,2
75117,75017,33056,35.05,Appartement,2
75117,75017,33057,13.85,Appartement,1
75117,75017,33058,12.35,Appartement,1
75118,75018,33059,40.07,Appartement,2
75118,75018,33060,36.62,Appartement,2
75118,75018,33061,16.18,Appartement,1
75118,75018,33062,67.76,Appartement,3
75118,75018,33063,77.55,Appartement,4
75118,75018,33064,61.17,Appartement,2
75119,75019,33065,38.58,Appartement,3
75119,75019,33066,48.14,Appartement,2
75119,75019,33067,36.27,Appartement,2
75119,75019,33068,22.69,Appartement,1
75119,75019,33069,153.8,Appartement,3
75120,75020,33070,53.89,Appartement,3
75120,75020,33071,44.05,Appartement,5
75120,75020,33072,79.89,Appartement,3
75120,75020,33073,26.01,Appartement,1
75120,75020,33074,17.01,Appartement,1
76540,76000,33075,77.58,Appartement,4
76540,76100,33076,16.08,Appartement,1
76540,76100,33077,16.84,Appartement,1
76540,76100,33078,16.03,Appartement,1
77014,77210,33079,89.27,Maison,5
77083,77420,33080,51.95,Appartement,2
77108,77500,33081,75.84,Appartement,4
77108,77500,33082,28.75,Appartement,2
77108,77500,33083,41.69,Appartement,2
77122,77380,33084,40.14,Appartement,2
77186,77300,33085,26.91,Appartement,1
77249,77150,33086,97.25,Maison,5
77268,77700,33087,34.97,Appartement,2
77284,77100,33088,39.21,Appartement,2
77284,77100,33089,37.14,Appartement,2
77284,77100,33090,46.98,Appartement,2
77288,77000,33091,34.26,Appartement,1
77337,77186,33092,100,Appartement,5
77373,77340,33093,129.49,Maison,7
77379,77160,33094,62.58,Appartement,3
77468,77200,33095,64.41,Appartement,3
77479,77360,33096,54.44,Appartement,3
77513,77124,33097,73.88,Appartement,4
77514,77270,33098,63.3,Maison,3
78005,78260,33099,74.5,Appartement,4
78123,78955,33100,41.18,Appartement,2
78165,78340,33101,54.01,Appartement,3
78165,78340,33102,57,Appartement,3
78172,78700,33103,86.72,Maison,4
78190,78290,33104,68.09,Appartement,3
78208,78990,33105,66.14,Appartement,3
78311,78800,33106,106.1,Maison,4
78311,78800,33107,95.05,Maison,4
78322,78350,33108,163.19,Maison,8
78383,78310,33109,75.23,Appartement,3
78383,78310,33110,103.98,Appartement,5
78401,78250,33111,102,Maison,6
78420,78490,33112,35.3,Maison,2
78440,78130,33113,33.21,Appartement,2
78481,78230,33114,87,Maison,4
78498,78300,33115,67.77,Appartement,4
78517,78120,33116,31.2,Appartement,1
78517,78120,33117,95.73,Appartement,7
78545,78210,33118,66.7,Appartement,3
78545,78210,33119,59.3,Appartement,3
78551,78100,33120,23.34,Appartement,1
78586,78500,33121,69.11,Appartement,4
78646,78000,33122,82.01,Appartement,3
78646,78000,33123,121.68,Appartement,5
78650,78110,33124,36.58,Appartement,4
78688,78960,33125,41.45,Appartement,2
82121,82000,33126,46.85,Appartement,1
82121,82000,33127,42.49,Appartement,2
83009,83150,33128,49.03,Appartement,2
83009,83150,33129,28.68,Appartement,1
83009,83150,33130,64.96,Appartement,3
83019,83230,33131,32.36,Appartement,2
83019,83230,33132,89.25,Appartement,2
83019,83230,33133,35.42,Appartement,2
83036,83240,33134,82.18,Appartement,4
83054,83210,33135,129.5,Appartement,6
83069,83400,33136,73.25,Appartement,4
83069,83400,33137,79.65,Appartement,4
83069,83400,33138,79.76,Appartement,1
83069,83400,33139,59.28,Appartement,3
83112,83270,33140,84.48,Appartement,4
83112,83270,33141,48.84,Appartement,2
83137,83100,33142,79.05,Appartement,4
83137,83000,33143,50.58,Appartement,2
83137,83000,33144,69.9,Appartement,3
83137,83200,33145,27.52,Appartement,2
83137,83200,33146,71.3,Appartement,4
84007,84000,33147,104.04,Appartement,4
84007,84000,33148,64.68,Appartement,3
84007,84000,33149,72,Appartement,2
84035,84300,33150,62.6,Appartement,3
84081,84310,33151,86.3,Maison,4
84132,84250,33152,43.35,Appartement,3
85035,85470,33153,23.86,Appartement,2
85194,85100,33154,13.76,Appartement,2
85234,85160,33155,37.9,Appartement,4
88160,88000,33156,49.57,Appartement,2
88160,88000,33157,69.56,Appartement,3
88160,88000,33158,133.65,Maison,6
88198,88430,33159,111.69,Maison,4
88209,88190,33160,95,Appartement,4
88408,88360,33161,64.43,Appartement,3
88408,88360,33162,83.32,Appartement,4
88415,88200,33163,119.76,Appartement,5
91016,91670,33164,44.42,Appartement,2
91027,91200,33165,84.34,Appartement,4
91114,91800,33166,60.5,Appartement,3
91225,91450,33167,144.05,Maison,7
91228,91000,33168,82.07,Appartement,4
91228,91000,33169,27.60,Appartement,1
91272,91190,33170,61.72,Appartement,3
91434,91390,33171,57,Appartement,3
91514,91480,33172,58.34,Appartement,3
91549,91700,33173,82.94,Appartement,4
91589,91600,33174,75.21,Appartement,4
91617,91250,33175,108.02,Maison,4
91657,91270,33176,76.61,Appartement,3
91661,91140,33177,86.83,Maison,4
91667,91360,33178,52.06,Appartement,3
91685,91700,33179,100.52,Maison,5
91692,91940,33180,66,Appartement,3
91692,91940,33181,110.18,Appartement,5
92019,92290,33182,83.47,Maison,5
